,T,conversion,revenue,pre_exp_revenue,num_actions,trigger_dates,currency,country_of_origin,segment_1,segment_2,segment_3
1411,2,1,451.4873486830817,516.7508364509803,10,2022-01-15 21:08:00,GBP,UK,Old,Active,10+ transfers
1412,2,1,368.6359245338701,268.7014971772356,7,2022-01-19 09:15:00,GBP,UK,New,Usual,10+ transfers
1413,2,0,0.0,1143.2122951124127,0,2022-01-05 10:34:00,EUR,US,Old,Active,10- transfers
1414,1,0,0.0,570.9280631719292,0,2022-01-21 23:55:00,USD,UK,Old,Active,10- transfers
1415,1,1,1176.871616432307,154.47813111479812,11,2022-01-12 10:10:00,GBP,USD,Old,Active,10- transfers
1416,0,0,0.0,1278.6107680256519,0,2022-01-06 23:11:00,GBP,USD,Old,Rare,10- transfers
1417,0,0,0.0,762.4643368764811,0,2022-01-20 15:59:00,GBP,US,Old,Usual,10+ transfers
1418,2,1,175.18055787116188,204.82762570190886,5,2022-01-14 17:25:00,GBP,USD,Old,Active,10- transfers
1419,0,0,0.0,68.70738869380749,0,2022-01-19 10:28:00,GBP,USD,New,Rare,10+ transfers
1420,1,1,136.4886295339673,304.9943856836179,8,2022-01-11 08:46:00,USD,UK,New,Rare,10+ transfers
1421,2,1,1435.7812155898569,374.2196511377209,6,2022-01-06 08:07:00,EUR,US,Old,Rare,10- transfers
1422,2,0,0.0,3040.212458073839,0,2022-01-15 10:32:00,EUR,UK,Old,Active,10- transfers
1423,0,1,229.34765396999185,138.44948332630906,6,2022-01-16 06:42:00,EUR,US,New,Active,10- transfers
1424,2,1,829.9477529818856,373.53316868275914,7,2022-01-10 19:11:00,GBP,USD,New,Rare,10+ transfers
1425,1,0,0.0,381.61701016901577,0,2022-01-02 00:35:00,GBP,US,New,Rare,10- transfers
1426,0,1,677.7332476419125,815.0893145157086,10,2022-01-09 05:33:00,USD,US,New,Active,10- transfers
1427,0,0,0.0,572.645898178017,0,2022-01-06 22:00:00,EUR,US,Old,Active,10+ transfers
1428,0,1,810.8564951109972,2860.5925534888356,5,2022-01-05 15:43:00,GBP,US,Old,Active,10- transfers
1429,0,1,629.5787352998591,910.54068274993,7,2022-01-02 15:47:00,EUR,UK,New,Usual,10- transfers
1430,1,1,142.1507549983873,286.7879933875734,9,2022-01-03 17:41:00,EUR,UK,New,Active,10- transfers
1431,1,0,0.0,3958.660638210845,0,2022-01-05 07:12:00,EUR,UK,Old,Active,10- transfers
1432,2,1,2457.026777406778,145.1722095411,9,2022-01-09 02:53:00,EUR,US,New,Active,10- transfers
1433,2,1,456.66283134384736,135.0138635875546,9,2022-01-21 21:23:00,USD,USD,Old,Active,10+ transfers
1434,0,0,0.0,2378.17383485786,0,2022-01-10 23:17:00,GBP,UK,New,Usual,10+ transfers
1435,2,0,0.0,686.8892838146568,0,2022-01-04 18:21:00,EUR,USD,New,Rare,10+ transfers
1436,1,0,0.0,224.9486384974083,0,2022-01-01 06:45:00,USD,USD,New,Rare,10+ transfers
1437,0,1,70.33994261373365,123.78203000006303,8,2022-01-14 06:31:00,EUR,USD,New,Usual,10+ transfers
1438,2,1,2916.972450642141,101.22608151371435,8,2022-01-07 01:31:00,USD,US,New,Active,10- transfers
1439,1,0,0.0,305.29773101802834,0,2022-01-19 08:48:00,USD,USD,New,Usual,10- transfers
1440,2,0,0.0,120.24377376443917,0,2022-01-09 01:34:00,USD,USD,New,Active,10- transfers
1441,0,0,0.0,617.1909106172567,0,2022-01-10 17:21:00,GBP,USD,Old,Active,10+ transfers
1442,1,0,0.0,396.61594417056915,0,2022-01-12 12:01:00,USD,USD,New,Rare,10+ transfers
1443,2,0,0.0,138.57818415350712,0,2022-01-14 13:07:00,USD,USD,New,Usual,10- transfers
1444,0,1,357.35414828349155,135.7444183179529,7,2022-01-02 00:00:00,USD,USD,New,Usual,10- transfers
1445,1,0,0.0,659.1587001132316,0,2022-01-02 07:58:00,GBP,UK,New,Usual,10+ transfers
1446,2,0,0.0,122.26325081758297,0,2022-01-08 14:23:00,GBP,UK,Old,Usual,10- transfers
1447,0,0,0.0,271.608581987887,0,2022-01-19 23:00:00,GBP,US,Old,Active,10+ transfers
1448,2,1,995.6366009368891,323.85188134432343,7,2022-01-02 21:26:00,EUR,US,Old,Active,10- transfers
1449,0,1,443.19508405652823,980.7062549455632,13,2022-01-04 13:38:00,EUR,UK,New,Active,10- transfers
1450,0,0,0.0,1965.3402814479136,0,2022-01-02 00:38:00,GBP,USD,Old,Usual,10- transfers
1451,2,0,0.0,466.3633003534947,0,2022-01-01 22:56:00,EUR,UK,Old,Rare,10- transfers
1452,0,0,0.0,614.5404791008539,0,2022-01-14 23:26:00,EUR,USD,Old,Rare,10+ transfers
1453,1,0,0.0,67.41720880259533,0,2022-01-07 16:29:00,USD,US,New,Usual,10+ transfers
1454,1,0,0.0,76.4872533820963,0,2022-01-17 18:51:00,GBP,US,Old,Rare,10- transfers
1455,1,0,0.0,80.16996906234345,0,2022-01-06 16:15:00,USD,USD,Old,Active,10+ transfers
1456,0,0,0.0,348.3448652245172,0,2022-01-19 03:37:00,USD,UK,New,Rare,10+ transfers
1457,0,1,573.2607417371225,324.2987588406885,5,2022-01-06 21:37:00,EUR,US,New,Active,10- transfers
1458,2,1,241.1492242612244,113.66468198890458,2,2022-01-14 17:13:00,EUR,US,Old,Active,10- transfers
1459,2,1,122.5836127853129,319.2254358854201,5,2022-01-10 11:47:00,GBP,US,New,Rare,10- transfers
1460,0,0,0.0,251.88823524418478,0,2022-01-07 23:32:00,GBP,UK,Old,Rare,10- transfers
1461,0,1,1529.5767735732916,2706.2146018622784,11,2022-01-11 09:08:00,GBP,US,Old,Active,10- transfers
1462,1,1,367.73787130306266,474.06426925597543,9,2022-01-09 13:02:00,GBP,USD,Old,Usual,10- transfers
1463,0,0,0.0,1654.4964992043085,0,2022-01-03 09:58:00,USD,US,New,Rare,10+ transfers
1464,2,1,546.6865934440044,309.06831011007284,4,2022-01-09 01:27:00,GBP,UK,Old,Rare,10- transfers
1465,0,0,0.0,1821.1031387140654,0,2022-01-11 06:00:00,GBP,USD,New,Rare,10- transfers
1466,0,1,641.5758812709728,4260.190448645853,7,2022-01-17 18:10:00,USD,US,Old,Usual,10- transfers
1467,0,1,561.1226139089447,939.5201264315097,5,2022-01-17 07:30:00,GBP,US,New,Active,10- transfers
1468,2,0,0.0,2760.9953441384823,0,2022-01-02 15:37:00,USD,USD,New,Rare,10- transfers
1469,2,0,0.0,409.4481582533187,0,2022-01-15 11:18:00,GBP,UK,New,Rare,10+ transfers
1470,0,1,1014.1871336211107,1315.8454113000366,5,2022-01-06 09:21:00,USD,UK,New,Usual,10+ transfers
1471,0,0,0.0,1785.69722181106,0,2022-01-02 12:31:00,EUR,UK,New,Usual,10+ transfers
1472,0,1,595.6358674420092,142.53096154893606,14,2022-01-02 04:25:00,USD,USD,New,Active,10+ transfers
1473,2,0,0.0,1009.0149163153814,0,2022-01-16 04:24:00,EUR,US,Old,Active,10+ transfers
1474,1,1,98.50366496978636,2883.483189508912,10,2022-01-06 13:47:00,GBP,UK,Old,Rare,10- transfers
1475,1,0,0.0,402.04930057416243,0,2022-01-07 13:00:00,EUR,US,New,Active,10- transfers
1476,0,1,314.25786835930813,1352.4755289691097,12,2022-01-07 09:21:00,GBP,USD,Old,Active,10+ transfers
1477,1,0,0.0,1226.7091102040988,0,2022-01-11 08:12:00,EUR,USD,Old,Active,10- transfers
1478,0,0,0.0,285.4649998699166,0,2022-01-10 17:55:00,USD,UK,Old,Rare,10- transfers
1479,0,0,0.0,1758.2649498279047,0,2022-01-08 21:41:00,USD,UK,Old,Rare,10+ transfers
1480,2,0,0.0,1024.2064155228954,0,2022-01-13 23:03:00,EUR,UK,Old,Usual,10+ transfers
1481,0,0,0.0,1251.1720837627547,0,2022-01-10 20:29:00,EUR,USD,New,Active,10- transfers
1482,2,0,0.0,824.0469439134965,0,2022-01-19 01:01:00,GBP,US,New,Rare,10+ transfers
1483,0,0,0.0,1258.3301543342557,0,2022-01-14 13:35:00,GBP,US,Old,Usual,10- transfers
1484,0,1,1122.0524122119948,819.7602168230798,13,2022-01-14 20:48:00,GBP,UK,New,Usual,10- transfers
1485,0,0,0.0,1179.4675441786685,0,2022-01-10 21:00:00,EUR,UK,New,Usual,10- transfers
1486,1,1,67.7373655077713,345.91992194495197,7,2022-01-02 10:55:00,GBP,US,Old,Rare,10- transfers
1487,0,1,985.5361247798713,303.13196404722345,8,2022-01-18 13:25:00,EUR,USD,New,Usual,10+ transfers
1488,0,0,0.0,533.518653204177,0,2022-01-02 14:13:00,EUR,USD,New,Rare,10- transfers
1489,0,0,0.0,3285.760091378609,0,2022-01-08 21:20:00,EUR,USD,New,Rare,10- transfers
1490,2,1,587.2265225943004,1623.9910047446108,8,2022-01-17 16:03:00,USD,UK,Old,Rare,10- transfers
1491,2,1,316.19877834632007,986.1387139914507,8,2022-01-13 00:16:00,USD,UK,Old,Active,10+ transfers
1492,1,0,0.0,501.3879350375252,0,2022-01-08 11:45:00,EUR,US,New,Rare,10- transfers
1493,2,1,921.5130504072037,519.4886533758264,16,2022-01-10 21:45:00,EUR,USD,Old,Active,10+ transfers
1494,0,1,187.94700328819795,1866.6809125465488,6,2022-01-17 14:12:00,EUR,US,New,Active,10- transfers
1495,2,0,0.0,1146.651187949229,0,2022-01-14 06:59:00,GBP,US,New,Usual,10- transfers
1496,1,0,0.0,2221.5405653627076,0,2022-01-16 13:51:00,USD,USD,New,Usual,10- transfers
1497,2,1,422.039705076097,362.77116118366985,9,2022-01-12 05:20:00,EUR,USD,New,Rare,10+ transfers
1498,0,0,0.0,73.37685322468445,0,2022-01-08 23:00:00,USD,USD,New,Active,10- transfers
1499,0,0,0.0,1155.8662755452276,0,2022-01-11 16:37:00,USD,US,Old,Active,10- transfers
1500,1,0,0.0,500.94226495579557,0,2022-01-18 12:42:00,USD,USD,New,Usual,10- transfers
1501,2,1,814.3933267084602,167.49968269633044,8,2022-01-11 02:44:00,GBP,UK,New,Rare,10- transfers
1502,1,0,0.0,628.7405119475414,0,2022-01-15 14:58:00,EUR,UK,Old,Active,10+ transfers
1503,0,0,0.0,203.5990442378413,0,2022-01-12 08:00:00,USD,UK,Old,Rare,10+ transfers
1504,0,0,0.0,401.57266291748533,0,2022-01-04 14:13:00,EUR,US,New,Active,10+ transfers
1505,1,0,0.0,181.57889456070754,0,2022-01-20 02:24:00,USD,USD,New,Active,10+ transfers
1506,1,0,0.0,332.9642928521756,0,2022-01-19 13:25:00,GBP,US,New,Active,10- transfers
1507,0,0,0.0,1558.6919201475312,0,2022-01-15 22:00:00,GBP,US,New,Rare,10+ transfers
1508,0,0,0.0,550.3798335722713,0,2022-01-17 23:23:00,USD,US,Old,Usual,10+ transfers
1509,2,1,145.0122093290156,4620.259401027994,11,2022-01-06 20:37:00,GBP,UK,New,Rare,10- transfers
1510,0,0,0.0,99.78589762862482,0,2022-01-17 20:22:00,USD,UK,New,Usual,10- transfers
1511,1,1,228.74952879831287,303.8880689457827,15,2022-01-18 20:55:00,GBP,UK,Old,Rare,10- transfers
1512,1,0,0.0,1233.4434304363708,0,2022-01-06 23:20:00,USD,UK,New,Active,10+ transfers
1513,0,0,0.0,1168.4908295842702,0,2022-01-11 06:24:00,EUR,USD,Old,Active,10+ transfers
1514,2,0,0.0,183.04469681357762,0,2022-01-15 00:34:00,GBP,USD,New,Active,10- transfers
1515,0,0,0.0,208.71217142195155,0,2022-01-02 05:06:00,GBP,UK,New,Usual,10+ transfers
1516,0,0,0.0,442.8121567736026,0,2022-01-01 04:42:00,GBP,US,New,Rare,10+ transfers
1517,2,1,517.5636950569552,633.9247482464435,9,2022-01-02 02:25:00,USD,US,Old,Rare,10- transfers
1518,2,1,4116.638284524748,102.47273365479074,8,2022-01-04 03:14:00,GBP,USD,New,Rare,10+ transfers
1519,0,0,0.0,417.0760205542175,0,2022-01-16 00:37:00,USD,UK,Old,Active,10+ transfers
1520,2,1,397.9580737189838,1640.6878380929104,6,2022-01-17 01:04:00,GBP,USD,Old,Rare,10- transfers
1521,0,1,141.68572912072273,819.6191491412169,7,2022-01-05 11:43:00,GBP,UK,New,Usual,10- transfers
1522,0,1,604.8241183562113,380.3373547146925,9,2022-01-06 23:40:00,GBP,USD,Old,Usual,10+ transfers
1523,0,0,0.0,304.1635053448214,0,2022-01-13 00:25:00,USD,US,New,Active,10- transfers
1524,0,0,0.0,456.6407407624668,0,2022-01-05 06:23:00,GBP,US,New,Rare,10- transfers
1525,2,1,520.5713999229188,510.18571295589834,10,2022-01-21 05:10:00,USD,USD,New,Rare,10- transfers
1526,2,1,715.8043340772731,470.6540656969897,11,2022-01-19 13:16:00,USD,USD,New,Active,10- transfers
1527,0,1,584.6093623059745,300.28843553081913,4,2022-01-05 00:54:00,EUR,USD,New,Usual,10+ transfers
1528,1,1,469.0317628315618,349.8029343987296,6,2022-01-19 17:28:00,EUR,USD,New,Rare,10- transfers
1529,1,0,0.0,150.91062780304222,0,2022-01-12 06:37:00,EUR,UK,Old,Rare,10+ transfers
1530,1,1,1271.0256450774061,36.50264218718293,9,2022-01-18 23:33:00,GBP,USD,Old,Active,10+ transfers
1531,2,0,0.0,524.3261869695993,0,2022-01-21 08:12:00,USD,USD,Old,Active,10- transfers
1532,2,1,22.153161168902464,377.13691472287394,7,2022-01-19 16:25:00,EUR,USD,Old,Usual,10- transfers
1533,1,0,0.0,251.9384702577676,0,2022-01-11 14:29:00,USD,UK,New,Usual,10+ transfers
1534,1,1,673.0508299518111,476.78997552365604,7,2022-01-20 05:24:00,GBP,US,Old,Usual,10+ transfers
1535,0,1,58.01303695524431,357.208772264273,3,2022-01-11 10:21:00,EUR,USD,Old,Usual,10+ transfers
1536,2,1,591.1227368029485,573.1755691492409,5,2022-01-05 06:09:00,USD,US,Old,Usual,10- transfers
1537,1,1,266.20110573872074,2295.213476394167,10,2022-01-17 04:47:00,EUR,US,Old,Active,10- transfers
1538,1,0,0.0,388.66952415300227,0,2022-01-12 11:37:00,GBP,USD,Old,Usual,10+ transfers
1539,1,0,0.0,346.7454322385933,0,2022-01-11 20:13:00,GBP,US,Old,Usual,10- transfers
1540,1,1,1581.7704197699004,1412.4121138525109,6,2022-01-14 22:53:00,GBP,UK,Old,Active,10+ transfers
1541,1,0,0.0,1280.590925629484,0,2022-01-01 02:13:00,USD,US,Old,Rare,10+ transfers
1542,2,1,993.6288970815165,216.19782599124318,9,2022-01-12 06:18:00,USD,UK,Old,Rare,10- transfers
1543,2,1,298.49917120830924,203.36323547802053,7,2022-01-02 22:32:00,GBP,USD,New,Usual,10+ transfers
1544,1,1,560.2714337470017,411.73551536367506,2,2022-01-21 10:43:00,GBP,UK,Old,Active,10- transfers
1545,1,0,0.0,101.76440441732645,0,2022-01-03 13:31:00,GBP,USD,Old,Active,10- transfers
1546,2,1,3619.976534362885,344.44657050514445,9,2022-01-16 17:03:00,USD,UK,Old,Usual,10- transfers
1547,0,0,0.0,92.03187738004736,0,2022-01-13 18:26:00,EUR,US,Old,Rare,10- transfers
1548,0,0,0.0,134.2471081536634,0,2022-01-09 20:23:00,GBP,UK,Old,Rare,10- transfers
1549,1,0,0.0,131.14310076562583,0,2022-01-08 18:35:00,USD,USD,New,Usual,10- transfers
1550,0,0,0.0,96.57461716142205,0,2022-01-12 11:40:00,GBP,US,New,Active,10- transfers
1551,2,0,0.0,126.52861417155702,0,2022-01-18 13:05:00,GBP,USD,Old,Usual,10+ transfers
1552,1,0,0.0,144.6458575419216,0,2022-01-10 19:10:00,EUR,USD,Old,Active,10- transfers
1553,1,0,0.0,104.35787501527768,0,2022-01-13 22:46:00,GBP,US,Old,Active,10+ transfers
1554,0,1,1045.2830460928762,364.1394316437228,4,2022-01-18 08:56:00,EUR,UK,New,Usual,10- transfers
1555,0,0,0.0,1380.9476386527076,0,2022-01-20 15:03:00,EUR,USD,New,Usual,10- transfers
1556,0,0,0.0,2335.6078929115756,0,2022-01-18 21:43:00,USD,USD,New,Rare,10+ transfers
1557,2,0,0.0,1065.595791817321,0,2022-01-05 19:09:00,GBP,US,Old,Usual,10+ transfers
1558,0,1,3363.8949517888914,748.2574574625705,12,2022-01-20 03:15:00,EUR,USD,New,Active,10- transfers
1559,0,0,0.0,153.54358986149498,0,2022-01-02 05:47:00,USD,USD,New,Usual,10- transfers
1560,2,0,0.0,110.4573325325821,0,2022-01-20 10:36:00,EUR,UK,New,Active,10- transfers
1561,2,1,218.51781168476938,467.3482639755771,4,2022-01-11 01:19:00,GBP,USD,New,Active,10- transfers
1562,0,0,0.0,123.82898251351601,0,2022-01-07 03:20:00,EUR,UK,Old,Active,10- transfers
1563,2,1,904.6222649282596,681.8568750598329,12,2022-01-07 03:29:00,USD,US,New,Active,10+ transfers
1564,2,0,0.0,167.41251061497493,0,2022-01-19 05:51:00,GBP,UK,Old,Rare,10+ transfers
1565,0,0,0.0,216.3098127132933,0,2022-01-21 05:11:00,USD,USD,New,Usual,10+ transfers
1566,2,0,0.0,1756.7899723449782,0,2022-01-15 05:48:00,USD,US,New,Rare,10- transfers
1567,2,1,1066.6431071948332,1413.5228199861915,7,2022-01-13 11:07:00,USD,US,New,Usual,10- transfers
1568,1,0,0.0,745.694571189791,0,2022-01-18 10:17:00,GBP,US,New,Active,10- transfers
1569,2,0,0.0,655.2580460119509,0,2022-01-11 12:17:00,EUR,USD,New,Rare,10+ transfers
1570,2,0,0.0,726.5305436380156,0,2022-01-20 19:42:00,USD,UK,Old,Active,10- transfers
1571,2,1,3207.5927101636976,164.86735412752606,6,2022-01-02 12:08:00,GBP,US,Old,Rare,10+ transfers
1572,1,1,179.29150853874512,514.6690231856212,7,2022-01-14 11:51:00,GBP,USD,New,Active,10+ transfers
1573,1,1,274.7180383141388,409.38257132449934,4,2022-01-17 17:42:00,GBP,US,Old,Active,10- transfers
1574,1,0,0.0,910.9403815104675,0,2022-01-17 15:02:00,USD,UK,Old,Usual,10- transfers
1575,1,0,0.0,708.3040738593671,0,2022-01-15 21:54:00,USD,UK,New,Rare,10+ transfers
1576,0,1,576.6456635834342,830.3981301113445,5,2022-01-03 09:01:00,EUR,US,Old,Rare,10- transfers
1577,1,0,0.0,157.6390630588108,0,2022-01-18 08:10:00,USD,UK,New,Usual,10- transfers
1578,1,0,0.0,489.8119922640643,0,2022-01-21 09:17:00,EUR,UK,Old,Active,10+ transfers
1579,0,0,0.0,149.5824345911877,0,2022-01-20 06:32:00,GBP,UK,New,Usual,10- transfers
1580,0,0,0.0,656.268016795807,0,2022-01-12 06:42:00,USD,US,Old,Rare,10- transfers
1581,2,1,214.32445596728698,189.133027107055,4,2022-01-11 07:31:00,EUR,UK,New,Rare,10+ transfers
1582,1,0,0.0,548.5767864673279,0,2022-01-04 23:17:00,EUR,UK,New,Active,10- transfers
1583,1,1,905.4308253382496,136.545263374188,11,2022-01-15 20:34:00,GBP,UK,New,Usual,10+ transfers
1584,0,1,349.48455602078377,126.22799579611807,8,2022-01-11 14:43:00,EUR,US,New,Active,10+ transfers
1585,0,0,0.0,1075.195654149876,0,2022-01-08 00:19:00,USD,US,New,Active,10+ transfers
1586,1,1,296.19907172831824,293.7147799167705,5,2022-01-09 21:00:00,USD,USD,New,Rare,10+ transfers
1587,2,1,866.0709745420037,916.2913106331057,12,2022-01-20 23:22:00,EUR,US,New,Usual,10+ transfers
1588,2,1,143.44853006156046,1348.8787803188263,8,2022-01-18 05:52:00,GBP,USD,Old,Usual,10- transfers
1589,2,1,120.62047775012367,168.99027435301855,14,2022-01-16 02:42:00,USD,UK,New,Active,10- transfers
1590,0,1,292.2204586445078,315.0626081582648,8,2022-01-15 00:16:00,USD,USD,Old,Usual,10- transfers
1591,2,1,441.80789365008405,874.7412937553472,4,2022-01-18 17:10:00,USD,UK,New,Active,10+ transfers
1592,2,1,1363.9456634078322,392.1594134533696,6,2022-01-04 03:58:00,EUR,USD,New,Rare,10+ transfers
1593,0,0,0.0,283.11965892092104,0,2022-01-08 08:22:00,USD,USD,Old,Usual,10+ transfers
1594,0,1,403.05999062598187,656.5233376436978,11,2022-01-11 09:04:00,EUR,USD,Old,Usual,10+ transfers
1595,0,1,285.0164883726541,174.22848466062544,6,2022-01-21 04:01:00,GBP,USD,Old,Rare,10- transfers
1596,0,0,0.0,84.43556537659437,0,2022-01-05 19:05:00,EUR,UK,Old,Usual,10+ transfers
1597,1,1,136.07098127457095,465.568713647242,10,2022-01-18 05:05:00,EUR,USD,Old,Rare,10+ transfers
1598,0,0,0.0,506.8183575277219,0,2022-01-15 20:05:00,USD,USD,Old,Active,10+ transfers
1599,1,1,863.2511390709127,219.41383003997586,5,2022-01-03 15:27:00,EUR,US,New,Active,10- transfers
1600,2,0,0.0,933.4992239532786,0,2022-01-20 10:34:00,GBP,UK,New,Rare,10+ transfers
1601,0,0,0.0,362.58211819647875,0,2022-01-16 16:40:00,USD,UK,Old,Active,10- transfers
1602,2,0,0.0,351.87964710838366,0,2022-01-07 12:27:00,USD,US,Old,Rare,10- transfers
1603,2,1,314.2053850652606,2257.3050580168638,4,2022-01-12 08:03:00,EUR,USD,Old,Rare,10- transfers
1604,0,1,291.2201583516069,404.16836795425854,10,2022-01-02 20:30:00,GBP,USD,New,Usual,10+ transfers
1605,2,1,494.57430478899823,501.19622867287546,10,2022-01-17 15:24:00,GBP,USD,Old,Rare,10+ transfers
1606,1,0,0.0,575.8662862623775,0,2022-01-03 17:54:00,USD,USD,Old,Rare,10+ transfers
1607,1,0,0.0,2384.6256145581515,0,2022-01-21 11:14:00,USD,US,Old,Usual,10- transfers
1608,2,0,0.0,2682.0671240985203,0,2022-01-07 02:08:00,EUR,USD,Old,Rare,10+ transfers
1609,2,1,731.1672128811883,1813.7400534795952,7,2022-01-11 23:49:00,USD,US,Old,Usual,10+ transfers
1610,2,1,501.76836144287796,142.1244281347036,6,2022-01-19 04:45:00,EUR,USD,Old,Active,10+ transfers
1611,1,0,0.0,254.8391302959553,0,2022-01-05 03:20:00,USD,USD,New,Usual,10- transfers
1612,1,0,0.0,492.1756873714964,0,2022-01-03 18:48:00,EUR,US,Old,Rare,10- transfers
1613,2,0,0.0,1116.342234452031,0,2022-01-02 05:14:00,USD,USD,New,Usual,10+ transfers
1614,2,0,0.0,480.18465891417685,0,2022-01-05 14:47:00,EUR,USD,New,Rare,10+ transfers
1615,2,0,0.0,311.0987048582969,0,2022-01-08 08:13:00,EUR,US,New,Active,10+ transfers
1616,0,1,153.12563422649617,840.4033981238936,12,2022-01-12 00:46:00,EUR,UK,Old,Active,10+ transfers
1617,2,1,478.72635653264837,398.7199880812693,8,2022-01-11 23:05:00,GBP,UK,New,Usual,10+ transfers
1618,1,0,0.0,719.2934381446074,0,2022-01-19 00:54:00,EUR,US,Old,Active,10+ transfers
1619,1,0,0.0,56.20710093200886,0,2022-01-18 06:11:00,GBP,US,New,Active,10+ transfers
1620,1,1,227.74551953697107,993.8511838777557,11,2022-01-06 19:07:00,GBP,US,Old,Rare,10- transfers
1621,1,0,0.0,2524.246608641145,0,2022-01-01 05:23:00,USD,USD,New,Rare,10- transfers
1622,0,1,611.1756078070384,72.93389244665897,2,2022-01-14 12:14:00,EUR,UK,New,Active,10+ transfers
1623,0,0,0.0,191.17150028846552,0,2022-01-06 02:57:00,EUR,USD,Old,Active,10+ transfers
1624,0,1,300.6321587710797,851.2132217990746,5,2022-01-17 19:19:00,EUR,USD,Old,Rare,10- transfers
1625,2,0,0.0,69.99456310580273,0,2022-01-01 19:22:00,EUR,UK,New,Active,10+ transfers
1626,2,1,371.14775350985155,1491.9197133666562,9,2022-01-19 11:35:00,EUR,UK,New,Rare,10+ transfers
1627,0,0,0.0,226.05658878743816,0,2022-01-19 01:42:00,USD,UK,Old,Active,10- transfers
1628,1,1,1373.6210674712745,432.39021128302835,12,2022-01-13 01:11:00,GBP,UK,New,Rare,10- transfers
1629,2,0,0.0,263.6115318871179,0,2022-01-09 17:47:00,USD,US,Old,Rare,10+ transfers
1630,0,0,0.0,40.76532118764169,0,2022-01-06 01:20:00,GBP,USD,New,Active,10- transfers
1631,2,0,0.0,86.38805361892673,0,2022-01-17 23:16:00,USD,USD,Old,Active,10- transfers
1632,1,1,223.91021861779433,394.8328325581429,10,2022-01-09 04:27:00,EUR,USD,New,Usual,10- transfers
1633,0,0,0.0,209.9617617194719,0,2022-01-04 08:43:00,EUR,US,Old,Rare,10- transfers
1634,2,0,0.0,866.6205538477523,0,2022-01-14 23:55:00,GBP,UK,Old,Rare,10- transfers
1635,0,0,0.0,773.843658704082,0,2022-01-07 00:27:00,EUR,UK,Old,Rare,10+ transfers
1636,0,0,0.0,1265.806694742357,0,2022-01-12 07:06:00,GBP,US,New,Active,10- transfers
1637,0,0,0.0,212.75484322199617,0,2022-01-10 00:25:00,GBP,USD,New,Usual,10+ transfers
1638,1,0,0.0,251.1378371047461,0,2022-01-05 05:39:00,USD,UK,Old,Active,10- transfers
1639,2,0,0.0,127.16706303024458,0,2022-01-15 18:30:00,USD,USD,New,Usual,10+ transfers
1640,2,0,0.0,639.5506220720222,0,2022-01-05 03:58:00,GBP,USD,Old,Usual,10- transfers
1641,0,0,0.0,46.3531167219837,0,2022-01-04 07:21:00,EUR,USD,Old,Usual,10+ transfers
1642,0,0,0.0,395.4374005592018,0,2022-01-21 03:20:00,USD,USD,Old,Rare,10- transfers
1643,0,0,0.0,1465.7732662729225,0,2022-01-18 23:08:00,GBP,US,New,Rare,10+ transfers
1644,2,1,2257.718160185465,1950.5779712181095,8,2022-01-11 18:03:00,USD,UK,New,Usual,10+ transfers
1645,0,1,113.76346739599124,174.06231573598401,7,2022-01-04 15:04:00,USD,USD,New,Rare,10- transfers
1646,1,1,713.2132897543406,1426.6526344865283,7,2022-01-21 07:36:00,GBP,USD,Old,Active,10+ transfers
1647,2,0,0.0,416.75238106590564,0,2022-01-07 21:18:00,EUR,UK,Old,Active,10+ transfers
1648,0,0,0.0,224.12065771304543,0,2022-01-06 04:45:00,USD,USD,Old,Active,10+ transfers
1649,0,1,733.8137910457983,295.14220164436415,10,2022-01-01 08:21:00,EUR,USD,New,Active,10- transfers
1650,0,1,1173.5584368856507,284.711704484507,6,2022-01-17 19:50:00,EUR,US,Old,Active,10- transfers
